Artist,Album,Weight,Tags,Published
The Used,Shallow Believer,1450557814.3567257,"alternative rock, alternative, rock, emo, albums I own","14 Feb 2010, 18:42"
Sunny Day Real Estate,Diary (2009 Edition),1333878429.3278131,"emo, 1994, FAVORITE ALBUM COVERS, fuck spotify",
oso oso,the yunahon mixtape,1298664746.2496555,"emo, midwest emo, 2017","26 Oct 2020, 15:44"
Dashboard Confessional,The Swiss Army Romance,1297385145.225651,"acoustic, emo, albums I own, indie, rock","22 Jul 2020, 13:14"
The Juliana Theory,Emotion Is Dead,1220088237.819368,"emo, riding the metro, pop, rock, alternative",
Saves the Day,Under the Boards,1208370967.9619799,"albums I own, alternative rock, emo, 2007, indie",
Mom Jeans.,Puppy Love,1196910348.8360806,"2018, emo, indie, punk, sad",
Straylight Run,Straylight Run,1180671308.1765482,"albums I own, indie rock, indie, piano rock, rock",
The Early November,For All Of This,1142407123.222678,"emo, indie rock, indie, alternative, albums I own",
Cap'n Jazz,Analphabetapolothology (disc 1),1112722116.1605132,"rock, emo, indie rock, Jade Tree Records, favourite albums",
