Artist,Album,Weight,Tags,Published
Eluvium,Talk Amongst the Trees,898937909697750,"ambient, electronic, drone, instrumental, post-rock","21 Mar 2019, 18:20"
Conjure One,Conjure One,857699549602909.1,"ambient, chillout, new age, trance, electronic",
Solar Fields,Movements,831088239011018.1,"ambient, chillout, psychill, electronic, ambiOfusion",
Goldmund,The Malady Of Elegance,800101548756720,"neoclassical, post-classical, piano, contemporary classical, neo-classical",
Ólafur Arnalds,...and they have escaped the weight of darkness,764194128380100,"contemporary classical, neoclassical, modern classical, post-classical, neo-classical","12 May 2010, 20:17"
Oneohtrix Point Never,Replica,716364210362529.5,"2011, ambient, electronic, plunderphonics, vaporwave","07 Nov 2011, 16:23"
Tycho,Epoch,713515056530181.9,"ambient, downtempo, electronic, electronica, idm","30 Sep 2016, 04:46"
Brian Eno,Discreet Music,711294643477956.2,"ambient, 1975, experimental, eno, electronic","30 Jul 2010, 18:06"
Brian Eno,Ambient 1/Music For Airports,699737401377000,"ambient, instrumental, Airportcore, electronic, 70s","07 Nov 2013, 16:36"
Gas,Pop,693182469529138.6,"ambient, minimal, 2000, minimal techno, electronic","09 Aug 2014, 01:37"
Grouper,Ruins,692155195000964.6,"2014, ambient, experimental, singer-songwriter, piano","30 Oct 2014, 13:05"
Amethystium,Aphelion,686726980556400,"new age, ambient, chillout, electronic, Atmosphere",
Ólafur Arnalds,Found Songs,671390690944290,"contemporary classical, modern classical, neoclassical, post-classical, neo-classical","11 Jul 2009, 21:24"
Dead Can Dance,Into the Labyrinth,665204384623603.2,"ambient, Gothic, ethereal, albums I own, Dead Can Dance","06 Feb 2010, 12:35"
Biosphere,Substrata,648464385014148.8,"ambient, 1997, electronic, favorite albums, nature recordings","27 Sep 2009, 12:27"
Helios,Unomia,640296977829187.5,"ambient, electronic, electronica, indie, downtempo",
Brian Eno,Small Craft on a Milk Sea,629661625450228.9,"ambient, 2010, Warp, electronic, experimental",
Tycho,Sunrise Projector,603512316577397.4,"electronic, ambient, chillout, idm, downtempo",
Brian Eno,Before and After Science,569303635938349,"electronic, 1977, 70s, ambient, art rock","11 Jul 2010, 12:26"
Boards of Canada,Trans Canada Highway,566920334682652.5,"electronic, downtempo, idm, ambient, albums I own",
Amethystium,Odonata,543847071886674.6,"new age, ambient, Amethystium, ethereal, chillout",
Ulrich Schnauss,Goodbye,541433934137951.94,"ambient, chillout, downtempo, electronica, shoegaze",
Dead Can Dance,Anastasis,507124064907951.56,"2012, darkwave, ethereal, ambient, neoclassical darkwave","24 Jul 2012, 01:42"
Loscil,Plume,506101882343296.4,"ambient, drone, chillout, 2006, minimal",
Brian Eno,Ambient 4: On Land,475623065582432.8,"ambient, dark ambient, electronic, 1982, 80s","30 May 2019, 10:43"
Helios,Caesura,440563977558709.2,"2008, ambient, electronic, electronica, post-rock",
Stars of the Lid,The Tired Sounds of Stars of the Lid,434969660121024.94,"ambient, 2001, drone, contemporary classical, minimalism",
Delerium,Karma,434523714292322.3,"ambient, electronic, albums I own, new age, chillout",
Fennesz,Endless Summer,422139291767812.5,"ambient, experimental, glitch, electronic, 2001",
Maribou State,Kingdoms In Colour,420710380382234.94,,
A Winged Victory for the Sullen,A Winged Victory for the Sullen,407801851626582.8,"modern classical, contemporary classical, neoclassical, post-classical, neo-classical","05 Jul 2011, 16:43"
The Future Sound of London,Dead Cities,406370108919307.3,"electronic, idm, ambient, experimental, albums I own","20 Aug 2008, 18:10"
Tim Hecker,Virgins,405742450333500,"2013, ambient, drone, glitch, noise","31 Aug 2013, 20:45"
Trent Reznor and Atticus Ross,The Social Network,396034482914743.06,"Soundtrack, 2010, electronic, ambient, experimental","10 Jan 2013, 21:29"
Helios,Moiety,373927748481390.6,"ambient, 2012, robertitus global, ambient ram",
Carbon Based Lifeforms,Twentythree,366874649521635.94,"ambient, 2011, electronic, drone, psybient","05 Aug 2011, 20:41"
Delerium,Karma (Disk 1),363847801338000,"ambient, chillout, electronic, vocal trance, relaxing",
Maribou State,Portraits,359387371721984,2015,
Delerium,Semantic Spaces,358439388760049.44,"electronic, ambient, chillout, electronica, Delerium",
Tim Hecker,Harmony In Ultraviolet,355617759361460.5,"ambient, drone, 2006, dark ambient, noise","13 Apr 2010, 07:29"
Steve Roach,Structures From Silence,341896054626888.9,"ambient, new age, electronic, meditative, Meditation",
Ólafur Arnalds,For Now I Am Winter,333053168871600,"contemporary classical, neoclassical, post-classical, modern classical, neo-classical",
Conjure One,Extraordinary Ways,328863734270613,"ambient, trance, chillout, albums I own, trip-hop",
Oneohtrix Point Never,R Plus Seven,328100455097293.8,"2013, vaporwave, electronic, ambient, 10s",
The Future Sound of London,Lifeforms,326503865684571.44,"ambient, electronica, idm, electronic, 90s","20 Aug 2008, 20:16"
Eluvium,Lambent Material,317684636567076,"ambient, post-rock, electronic, drone, instrumental","21 Mar 2019, 17:59"
Jon Hopkins,Singularity,309573315712538.7,"2018, techno, electronic, idm, ambient",
William Basinski,92982,288960065237137.5,"ambient, 2009, drone, 2062, experimental","18 Apr 2009, 08:09"
Delerium,Chimera,278260467536800,"ambient, electronica, trip-hop, new age, trance",
Susumu Yokota,Sakura,278191850141866.66,"ambient, japanese, electronica, japanese ambient, downtempo","31 May 2009, 05:07"
William Basinski,Melancholia,277342290535534.66,"ambient, 2003, piano, minimal, Masterpiece",
Dead Can Dance,A Passage in Time,276742302929050.8,"darkwave, ambient, Gothic, 4ad, albums I own","06 Feb 2010, 12:37"
Amethystium,Evermind,263752657111540.88,"new age, ambient, ethereal, chillout, Amethystium",
Ben Frost,Theory of Machines,262664787362384,"ambient, electronic, experimental, drone, 2006",
Harold Budd,Lovely Thunder,261796498473085.7,"ambient, piano, contemporary classical, cinematic, melancholy","29 Oct 2008, 22:36"
Oneohtrix Point Never,Love In The Time Of Lexapro,257103895242162.5,2018,
Stars of the Lid,The Ballasted Orchestra,256039447902400,"ambient, drone, 1997, experimental, neo-post ambient",
Dead Can Dance,Within the Realm of a Dying Sun,252997692312963,"darkwave, ethereal, Gothic, 1987, albums I own","06 Feb 2010, 12:40"
The Orb,U.F.Orb,234882995051369.38,"ambient, electronic, chillout, psychedelic, 1992","17 Mar 2010, 19:41"
Loscil,Endless Falls,234121655827109.38,"ambient, 2010, electronic, beautiful, rain",
Message To Bears,Folding Leaves,228405744152543.22,"instrumental, love at first listen, life is strange, folk, ambient","06 Sep 2012, 19:19"
Stars of the Lid,Avec Laudenum,225436550274600,"ambient, drone, 1999, minimal, minimalism",
Solar Fields,Leaving Home,222970313143472.72,"ambient, psychill, electronic, 2005, psybient",
Dead Can Dance,Spiritchaser,221850750187000,"ambient, 1996, atmospheric, World Music, ethereal","11 Jan 2010, 19:24"
