Artist,Album,Weight,Tags,Published
Iced Earth,Horror Show,881523030063429.9,"Power metal, heavy metal, albums I own, thrash metal, metal","08 Oct 2013, 12:14"
Edguy,Rocket Ride,863551149925625.1,"Power metal, heavy metal, albums I own, hard rock, metal","30 Nov 2017, 04:24"
Sabaton,Heroes,860830848381504.1,"Power metal, 2014, heavy metal, Progressive metal, Awesome","14 Dec 2017, 06:31"
Blind Guardian,Imaginations From The Other Side,832589314847944.5,"Power metal, albums I own, speed metal, epic metal, 1995","02 Feb 2010, 09:20"
Helloween,The Dark Ride,827517333969057.4,"Power metal, heavy metal, albums I own, 2000, speed metal","07 Nov 2016, 13:27"
Stratovarius,Infinite,804350565760896.1,"Power metal, albums I own, metal, heavy metal, finnish","12 Jun 2011, 19:27"
Rhapsody,Symphony of Enchanted Lands,777203890812860,"Power metal, symphonic metal, epic metal, symphonic power metal, albums I own","15 May 2009, 19:48"
Sabaton,Attero Dominatus,769356203055437.1,"Power metal, heavy metal, war metal, battle metal, albums I own","22 Jan 2010, 11:51"
Edguy,Hellfire Club,751067378882000,"Power metal, heavy metal, albums I own, melodic metal, edguy","29 Nov 2017, 22:29"
Kamelot,Karma,735975952905429.8,"Power metal, symphonic metal, Progressive metal, albums I own, melodic metal","07 Jun 2016, 08:21"
Blind Guardian,The Forgotten Tales,675202570666189.2,"Power metal, speed metal, epic metal, albums I own, heavy metal","02 Feb 2010, 09:38"
Rhapsody,Power of the Dragonflame,660462912083732.2,"Power metal, symphonic metal, heavy metal, epic metal, symphonic power metal",
Blind Guardian,At the Edge of Time,616687037841813.1,"Power metal, symphonic metal, albums I own, symphonic power metal, Progressive metal","14 Jun 2010, 17:14"
Angra,Temple of Shadows,606616055689409.4,"Power metal, melodic metal, Progressive metal, albums I own, brazilian","15 Apr 2018, 14:06"
Edguy,Mandrake,552626092720413.2,"Power metal, heavy metal, albums I own, metal, german","29 Nov 2017, 22:28"
Iced Earth,The Glorious Burden,535039338223264.44,"Power metal, heavy metal, albums I own, thrash metal, 2004","20 Feb 2014, 04:45"
Stratovarius,Destiny,525524356681340.06,"Power metal, 1998, heavy metal, albums I own, melodic speed metal","04 Feb 2018, 21:54"
Sonata Arctica,Successor,522427113730971.4,"Power metal, albums I own, Melodic Power Metal, finnish, metal",
Blind Guardian,Tales From The Twilight World,507742553820120,"Power metal, speed metal, 1990, metal, albums I own","02 Feb 2010, 09:14"
HammerFall,"Chapter V: Unbent, Unbowed, Unbroken",500994356321664.06,"Power metal, heavy metal, albums I own, metal, melodic metal",
Helloween,The Time Of The Oath,497966187779333.3,"Power metal, heavy metal, albums I own, 1996, metal","03 Sep 2008, 05:21"
Avantasia,The Wicked Symphony,490600973529000,"Power metal, symphonic metal, melodic metal, heavy metal, 2010","09 Apr 2010, 06:28"
Powerwolf,Blood of the Saints,489531802547528.9,"Power metal, symphonic metal, heavy metal, awesome kurwa, albums I own",
Rhapsody,Legendary Tales,480884594028159.94,"Power metal, symphonic metal, epic metal, symphonic power metal, heavy metal",
Gamma Ray,No World Order,461611436665718.94,"Power metal, heavy metal, speed metal, albums I own, illuminati",
Edguy,Vain Glory Opera,395941935629752,"Power metal, heavy metal, albums I own, metal, melodic metal","29 Nov 2017, 22:31"
Iced Earth,Night of the Stormrider,395179264489506.1,"Power metal, heavy metal, thrash metal, albums I own, metal","15 Mar 2012, 12:26"
Helloween,Walls Of Jericho,393381360057420,"speed metal, Power metal, heavy metal, 1985, metal","10 Jul 2017, 17:14"
Rhapsody of Fire,Triumph or Agony,391420341665552.5,"symphonic metal, epic metal, Power metal, fantasy metal, symphonic power metal","19 Mar 2019, 05:01"
Demons & Wizards,Touched by the Crimson King,390591964360704.06,"Power metal, albums I own, metal, fantasy metal, the dark tower",
Sonata Arctica,The Days of Grays,382602977346547.6,"Progressive metal, symphonic metal, Power metal, albums I own, metal","15 Sep 2013, 00:35"
HammerFall,"No Sacrifice, No Victory",371559547617942.2,"Power metal, heavy metal, metal, 2009, speed metal",
Rhapsody,Rain of a Thousand Flames,368952217087928.56,"Power metal, symphonic metal, symphonic power metal, epic metal, metal",
Helloween,Master Of The Rings,359653575339000,"Power metal, heavy metal, albums I own, 1994, metal","07 Mar 2017, 22:54"
Stratovarius,Episode,348487804360496.56,"Power metal, albums I own, melodic metal, 1996, heavy metal","29 Jan 2010, 11:22"
Angra,Angels Cry,319206088424160,"Power metal, Progressive metal, melodic metal, brazilian, heavy metal","29 Jan 2009, 20:37"
Sonata Arctica,Takatalvi,310097059031767,"Power metal, melodic metal, albums I own, finnish metal, Melodic Power Metal",
HammerFall,Threshold,307020162662181.8,"Power metal, heavy metal, speed metal, metal, Hammerfall","23 Mar 2009, 17:05"
Masterplan,Masterplan,304407288876528.9,"Power metal, 2003, albums I own, heavy metal, metal",
Helloween,Better Than Raw,296508635025900,"Power metal, heavy metal, albums I own, metal, speed metal","03 Sep 2008, 05:25"
Gamma Ray,Land of the Free,296492847673912.44,"Power metal, heavy metal, 1995, speed metal, albums I own","27 Dec 2017, 22:28"
Iced Earth,Burnt Offerings,295561589661460.94,"Power metal, heavy metal, thrash metal, albums I own, 1995","24 Mar 2010, 15:08"
Kamelot,The Fourth Legacy,277048693532712.5,"Power metal, Progressive metal, albums I own, symphonic metal, 1999","15 Sep 2011, 19:39"
Helloween,Keeper of the Seven Keys (Part 2),268484608044000,"Power metal, heavy metal, speed metal, albums I own, Helloween",
Avantasia,Angel of Babylon,261757497694968.56,"Power metal, symphonic metal, melodic metal, 2010, heavy metal",
Sabaton,Bismarck,253097253312000,,
Dream Evil,Dragonslayer,247975478451360,"albums I own, Power metal, heavy metal, 2002, metal","18 Jun 2010, 02:58"
Blind Guardian,Beyond the Red Mirror,245403173031218.22,"Power metal, symphonic metal, 2015, Progressive metal, heavy metal","16 Feb 2015, 17:14"
Helloween,Gambling with the Devil,234205840266591.8,"Power metal, heavy metal, albums I own, speed metal, 2007","26 Nov 2008, 13:57"
Helloween,Keeper Of The Seven Keys Part II,232413995374470.03,"Power metal, 1988, heavy metal, metal, albums I own","06 Jul 2017, 19:28"
Powerwolf,Bible Of The Beast,232040405354311.1,"Power metal, heavy metal, 2009, albums I own, epic heavy metal",
Gamma Ray,Majestic,229780903660308,"Power metal, heavy metal, albums I own, speed metal, kai hansen","10 Aug 2017, 06:07"
Blind Guardian,Battalions Of Fear,222783387752114.1,"speed metal, Power metal, heavy metal, albums I own, thrash metal","02 Feb 2010, 09:07"
Firewind,The Premonition,218592365643923.97,"Power metal, heavy metal, HarukaEX S2, albums I own, 2008",
Edguy,Theater of Salvation,217249638491986.78,"Power metal, heavy metal, albums I own, melodic metal, metal","29 Nov 2017, 22:33"
Helloween,7 Sinners,215112904687200,"Power metal, heavy metal, 2010, albums I own, best of 2010","17 Oct 2010, 15:18"
Rhapsody of Fire,The Frozen Tears Of Angels,214309837993721.62,"symphonic metal, Power metal, 2010, symphonic power metal, epic metal","05 Mar 2011, 05:39"
Sonata Arctica,For The Sake Of Revenge,211970407166581.4,"albums I own, Power metal, live, Sonata Arctica, finnish",
Freedom Call,Eternity,208862064905000,"Power metal, melodic metal, german, 2002, Freedom Call",
Dream Evil,The Book Of Heavy Metal,206884558795833.3,"Power metal, heavy metal, metal, HarukaEX S2, albums I own",
Blind Guardian,Follow The Blind,197227213847268,"speed metal, Power metal, metal, 1989, albums I own","02 Feb 2010, 09:11"
Helloween,Rabbit Don't Come Easy,191043492863876.94,"Power metal, heavy metal, albums I own, metal, speed metal","10 Jul 2017, 17:23"
Sabaton,The Last Stand,174137431491765,"Power metal, heavy metal, swedish, metal, war metal","19 Aug 2016, 00:04"
Sabaton,The Great War,173857200982942.12,"Power metal, 2019, 4, WWI, world war one",
Iced Earth,Dystopia,172255196088288,"Power metal, heavy metal, 2011, thrash metal, metal","15 Mar 2012, 12:40"
Stratovarius,Stratovarius,169157930863506.2,"Power metal, albums I own, heavy metal, melodic metal, metal",
