Artist,Album,Weight,Tags,Published
Five Finger Death Punch,The Way Of The Fist,6695471439877211,"groove metal, metalcore, metal, thrash metal, heavy metal","24 Jul 2016, 08:27"
Five Finger Death Punch,War Is the Answer,6016479180834225,"groove metal, alternative metal, 2009, heavy metal, metalcore","24 Jun 2010, 13:15"
Killswitch Engage,Alive or Just Breathing,5574984839985000,"metalcore, albums I own, hardcore, metal, 2002","11 Nov 2012, 15:33"
Atreyu,The Curse,5416095986734908,"metalcore, hardcore, albums I own, metal, atreyu","25 Jun 2013, 07:19"
Parkway Drive,Killing With a Smile,5198888927423781,"metalcore, metal, hardcore, melodic metalcore, 2005","30 Jun 2013, 18:24"
Killswitch Engage,The End of Heartache,5136286158936509,"metalcore, albums I own, metal, hardcore, Melodic Death Metal","11 Nov 2012, 15:32"
The Devil Wears Prada,Plagues,4617998492615530,"metalcore, hardcore, screamo, Christian Metalcore, albums I own","02 Jun 2013, 20:33"
August Burns Red,Messengers,4326419823096000,"metalcore, christian, mathcore, Technical Metalcore, hardcore",
Avenged Sevenfold,Sounding the Seventh Trumpet,4001827095493093,"metalcore, metal, hardcore, 2001, hard rock","08 Jan 2012, 09:25"
All That Remains,Overcome,3660686064352175,"metalcore, metal, 2008, Melodic Death Metal, melodic metalcore",
As I Lay Dying,Frail Words Collapse,3294151250308611,"metalcore, metal, albums I own, hardcore, Melodic Death Metal","30 Jul 2010, 22:49"
August Burns Red,Constellations,3259251259681652,"metalcore, Christian Metalcore, hardcore, 2009, Technical Metalcore","16 Oct 2012, 20:48"
Dead by April,Dead by April,3022642566822703,"metalcore, Pop Metal, modern metal, metal, rock",
Parkway Drive,Horizons,3010216576280312.5,"metalcore, hardcore, metal, 2007, albums I own","30 Jun 2013, 18:25"
Bullet for My Valentine,Bullet For My Valentine,2603407146024512,"metalcore, emocore, metal, hardcore, albums I own",
Bullet for My Valentine,Hand of Blood,2435479986665600,"metalcore, metal, hardcore, albums I own, British Metal","05 Oct 2008, 04:37"
August Burns Red,Leveler,2292299092830066.5,"metalcore, Technical Metalcore, 2011, hardcore, chickens","21 Jun 2011, 13:33"
Parkway Drive,Deep Blue,2202569203415117.2,"metalcore, hardcore, 2010, metal, melodic metalcore","08 Sep 2010, 13:48"
From Autumn To Ashes,The Fiction We Live,2181921656250000,"metalcore, hardcore, albums I own, post-hardcore, emocore",
Killswitch Engage,Killswitch Engage,2043209442273029.8,"metalcore, metal, albums I own, 2000, hardcore","11 Nov 2012, 15:34"
Lamb of God,As the Palaces Burn,1964347309773045.2,"albums I own, groove metal, metalcore, thrash metal, metal",
All That Remains,This Darkened Heart,1942018436034688.2,"metalcore, Melodic Death Metal, metal, hardcore, death metal",
The Devil Wears Prada,Dear Love: A Beautiful Discord,1816774598691054.8,"metalcore, Christian Metalcore, hardcore, christian, Christian Hardcore","14 Sep 2013, 11:02"
Trivium,Shogun,1593380019421487.5,"thrash metal, metalcore, metal, albums I own, best trivium album","30 Jul 2010, 23:03"
Architects,Hollow Crown,1592043408035177.8,"metalcore, mathcore, hardcore, metal, math metal","25 Mar 2009, 08:35"
36 Crazyfists,A Snow Capped Romance,1565304693999373.5,"metalcore, Nu Metal, albums I own, emocore, hardcore",
Killswitch Engage,(Set This) World Ablaze,1503169985686211,"metalcore, metal, hardcore, death metal, live","15 Dec 2019, 08:41"
Protest the Hero,Fortress,1495888485289565.8,"Progressive metal, Progressive Metalcore, mathcore, metalcore, albums I own","03 Aug 2008, 15:34"
Atreyu,Suicide Notes And Butterfly Kisses,1480793067936512,"metalcore, hardcore, albums I own, metal, screamo","21 Jul 2010, 08:46"
Trivium,The Crusade,1368016163087298.2,"thrash metal, metalcore, albums I own, metal, heavy metal","30 Jul 2010, 22:58"
The Devil Wears Prada,With Roots Above and Branches Below,1302050206315933.8,"metalcore, hardcore, Christian Metalcore, post-hardcore, christian","03 Jul 2009, 00:53"
Bullet for My Valentine,The Poison Digipak,1266800766702000,"metalcore, emo, post-hardcore, screamo, alternative metal",
Trivium,Ember To Inferno,1216517625835416.5,"metalcore, thrash metal, metal, albums I own, Melodic Death Metal","18 Aug 2010, 13:25"
Lamb of God,Wrath,1174246582559423.2,"groove metal, albums I own, 2009, metalcore, metal","27 Oct 2009, 10:07"
Trivium,In Waves,1149577400596984.8,"metalcore, thrash metal, 2011, heavy metal, metal","07 Sep 2011, 19:34"
Avenged Sevenfold,Hail To The King,1113439075806412.8,"heavy metal, 2013, metal, hard rock, metalcore","21 Aug 2013, 06:16"
Architects,The Here And Now,1111640185999350,"metalcore, post-hardcore, mathcore, hardcore, albums I own","16 Dec 2010, 20:57"
Emmure,Goodbye To The Gallows,1108742953878000,"metalcore, deathcore, hardcore, 2007, metal",
36 Crazyfists,Rest Inside The Flames,1087637916519000,"metalcore, Nu Metal, metal, post-hardcore, 2006",
As I Lay Dying,The Powerless Rise,1083305345708177.8,"metalcore, 2010, Melodic Death Metal, Christian Metalcore, thrash metal","21 Aug 2010, 02:15"
August Burns Red,Thrill Seeker,1014547077735545.5,"metalcore, hardcore, metal, christian, christian metal","29 Jun 2013, 20:00"
Parkway Drive,Atlas,1011629767690208.2,"metalcore, hardcore, albums I own, 2012, melodic metalcore","11 Sep 2012, 15:20"
Lamb of God,New American Gospel,988955056240486.6,"groove metal, metalcore, metal, death metal, thrash metal",
Protest the Hero,Kezia,943143089523375,"mathcore, Progressive Metalcore, Progressive metal, albums I own, metalcore","15 Jun 2011, 13:11"
All That Remains,For We Are Many,885784962462146.5,"metalcore, 2010, Melodic Death Metal, heavy metal, melodic metalcore","10 Mar 2011, 19:13"
Atreyu,A Death-Grip on Yesterday,866840167997222.1,"metalcore, metal, hardcore, albums I own, 2006","12 Nov 2010, 11:02"
Unearth,The Oncoming Storm,846753510532363.6,"metalcore, albums I own, hardcore, metal, Melodic Death Metal",
Five Finger Death Punch,American Capitalist,783807603596213.8,"groove metal, 2011, heavy metal, alternative metal, metalcore","08 Aug 2012, 00:17"
Architects,Lost Forever // Lost Together,724894131470439.6,"metalcore, post-hardcore, 2014, mathcore, Progressive Metalcore","28 Feb 2014, 08:10"
Heaven Shall Burn,Antigone,723683869474591.6,"metalcore, Melodic Death Metal, hardcore, albums I own, death metal",
36 Crazyfists,Bitterness the Star,692240764031337.9,"metalcore, metal, Nu Metal, albums I own, screamo",
Atreyu,Congregation of the Damned,685679486308260.4,"metalcore, melodic metalcore, 2009, metal, hardcore","27 Oct 2009, 19:54"
The Ghost Inside,Returners,679201844957884.2,"metalcore, hardcore, melodic hardcore, metal, albums I own",
All That Remains,Behind Silence and Solitude,671675227550971.9,"metalcore, Melodic Death Metal, death metal, hardcore, albums I own",
The Ghost Inside,Fury And The Fallen Ones,670107878797500,"metalcore, hardcore, melodic hardcore, metal, 2008",
Parkway Drive,Don't Close Your Eyes,669548114531902,"metalcore, metal, albums I own, hardcore, deathcore",
I Killed the Prom Queen,Music For The Recently Deceased,641653848815623.1,"metalcore, deathcore, 2006, metal, hardcore","28 Nov 2008, 22:49"
Bullet for My Valentine,Scream Aim Fire (Japanese Edition),639389593188000,"metalcore, metal, not emo, heavy metal, alternative",
Chimaira,Chimaira,630834237021846,"metalcore, albums I own, groove metal, metal, 2005",
From Autumn To Ashes,Holding A Wolf By The Ears,619187719855320,"post-hardcore, metalcore, hardcore, albums I own, metal",
Killswitch Engage,As Daylight Dies (Special Edition),609724156583235.5,"metalcore, melodic metalcore, alternative metal, metal, hardcore",
Shadows Fall,The War Within,600106857969788,"metalcore, thrash metal, metal, albums I own, Melodic Death Metal",
For the Fallen Dreams,Changes,570684767434320,"metalcore, melodic hardcore, hardcore, metal, melodic metalcore",
Architects,All Our Gods Have Abandoned Us,569631338353204.9,"metalcore, 2016, Progressive Metalcore, post-hardcore, mathcore","02 May 2016, 16:01"
Caliban,The Awakening,538698513544537.5,"metalcore, albums I own, metal, melodic metalcore, 2007",
Heaven Shall Burn,Deaf To Our Prayers,525470395387169.3,"metalcore, Melodic Death Metal, deathcore, albums I own, death metal",
Caliban,The Undying Darkness,524468450496887.6,"metalcore, albums I own, hardcore, metal, melodic metalcore",
In This Moment,Beautiful Tragedy,512037353614263.06,"melodic metalcore, metalcore, alternative metal, metal, Gothic Metal",
DevilDriver,The Last Kind Words,510824509419901.6,"groove metal, Melodic Death Metal, metal, thrash metal, metalcore","13 Jun 2009, 18:32"
From Autumn To Ashes,Too Bad You're Beautiful,503981219569920,"hardcore, metalcore, albums I own, favourite albums, favorite albums",
Haste the Day,Pressure The Hinges,496119925610783.4,"metalcore, albums I own, metal, hardcore, post-hardcore",
DevilDriver,DevilDriver,483553968985681.2,"groove metal, death metal, metal, metalcore, albums I own","20 Jul 2010, 10:35"
Darkest Hour,Deliver Us,481022245594431.44,"metalcore, Melodic Death Metal, albums I own, metal, hardcore",
Architects,Daybreaker,474669059079762,"metalcore, mathcore, post-hardcore, hardcore, FUCKING AWESOME","01 Feb 2014, 22:49"
Motionless in White,Creatures,464504455198972.25,"metalcore, post-hardcore, deathcore, Female fronted metal, hair metal","03 Jan 2021, 02:20"
Miss May I,Apologies Are For The Weak,459103908405240.06,"metalcore, metal, deathcore, post-hardcore, hardcore",
Architects,Holy Hell,448440116378140.44,"metalcore, 2018, Progressive Metalcore, metal, post-hardcore","09 Nov 2018, 20:24"
Unearth,The March,446254353936000,"metalcore, albums I own, Melodic Death Metal, melodic metalcore, Unearth Put Out Another Great Fucking Cd",
Haste the Day,When Everything Falls,443326502690500,"metalcore, melodic metalcore, metal, albums I own, hardcore",
Emmure,Speaker of the Dead,437372069117256,"metalcore, moshcore, hardcore, 2011, deathcore",
From Autumn To Ashes,Abandon Your Friends,419315576064000,"metalcore, post-hardcore, albums I own, emocore, emo",
Parkway Drive,Ire,410246707734086.8,"metalcore, 2015, australian, heavy metal, metal","27 Feb 2020, 01:08"
The Devil Wears Prada,Zombie EP,398347444907168,"metalcore, 2010, hardcore, screamo, albums I own","07 Aug 2010, 13:25"
