Artist,Album,Weight,Tags,Published
Blowsight,Destination Terrorville,7868481478650,albums i have downloaded,
Digital Summer,Breaking Point,6891961362300.827,"alternative metal, Nu Metal, 2012, alternative hard rock",
Blowsight,Dystopia Lane,6652652751722.449,"metal, rock, alternative, alternative metal",
Sevendust,Sevendust (definitive edition),5962367152715.625,,
Tremonti,Dust,5952555564800,"metal, hard rock, thrash metal, alternative metal, best of 2016","08 Apr 2017, 15:28"
Helmet,Monochrome,5308144026991.736,"hardcore, alternative metal, 2006, metal, rock","23 Apr 2009, 03:12"
Fight The Fade,Cool Kids,4771506398400,,
Digital Summer,Hollow,4437310590675,,
Blowsight,I'll Be Around,4319445434400,,
Serj Tankian,Body of War: Songs That Inspired an Iraq War Veteran,4121553744000,,
Serj Tankian,Figure It Out,3351089725600,,
Come to Dolly,Dolly Grip,3273229769906.25,"alternative metal, electronic, Nu Metal, alternative rock, experimental",
Blind Channel,Over My Dead Body,3244215640600,,
Nothingface,An Audio Guide to Everyday Atrocity,3129635506296.2964,"hard rock, favorite albums, Nu Metal, metal, hardcore",
Cold Kingdom,The Moon and the Fool,3004834935000,4,
Memory of a Melody,Break Away,2955510706500,,
Serj Tankian,Lie Lie Live,2920059111872,alternative metal,
We Are The Catalyst,Elevation,2916559678452.892,,
Twelve Foot Ninja,New Dawn,2900765155555.5557,"alternative rock, experimental, DJENT, Progressive metal, funk",
Malrun,The Empty Frame,2865269673927.693,"Progressive, 2012, alternative metal, Progressive metal, modern rock",
Nothingface,Nothingface,2834498611296,,"04 Dec 2020, 03:24"
Another Day's Armor,Underneath,2667074064000,,
Farmer Boys,The Other Side,2619212164041.6665,albums I own,
Serj Tankian,Left of Center,2549785392000,,
Ravenscry,The Attraction of Opposites,2451891782556.213,"Female fronted metal, metal, electronic, female vocalists, alternative metal",
Lost Autumn,Exposed,2435039169750,,
NateWantsToBattle,"Let Me Hear (From ""Parasyte"")",2306362086000,,
NateWantsToBattle,99,2220970150400,,
Scar the Martyr,Scar The Martyr,2208706434529.2095,"heavy metal, alternative metal, industrial metal, 2013, metal",
Twelve Foot Ninja,Smoke Bomb,2195297754936,,
Fight The Fade,Fight The Fade,1955902113359.9998,,
Another Day's Armor,Phoenix,1917852111360.0002,,
Sevendust,Seasons ( Explicit),1914765474000,,
Noctura,Surrender the Sun,1893362316300,"albums I own, 3, alternative metal, Gothic Metal, female vocal",
Cult To Follow,The Inception,1859307305877.5508,,
Helmet,The Crow Original Motion Picture Soundtrack,1737417372000,,
Twelve Foot Ninja,Silent Machine (Bonus Edition),1618619597314.2856,,
NateWantsToBattle,"Unravel (from ""Tokyo Ghoul"")",1616456047500,"metal, punk, alternative, cover, covers",
Helmet,Seeing Eye Dog,1607332411578.9473,"alternative metal, 2010, metalcore, alt metal, groove metal","02 Nov 2012, 17:38"
Blowsight,Bandit for Life,1570615827900,,
Sevendust,Retrospective 2,1560971868296.2961,,
Blind Channel,Don't,1546559043400,,
Serj Tankian,Elect the Dead [Bonus Disc],1512485550000,alternative metal,
Sevendust,Dirty,1455943925100,,
Signs of Betrayal,Distortia,1455270391118.0554,"alternative, chapot, kappe fav, kappe metall",
Sevendust,The Day I Tried To Live,1380531117500,,
Fight The Fade,Second Horizon,1287410534277.7778,alternative metal,
Gemini Syndrome,Remember We Die,1243456852500,,
Through Fire,All Animal,1225694469890.0825,"best of 2019, alternative metal, 2019",
NateWantsToBattle,Peace Sign,1200754027200,,
AWS,Viszlát nyár (Eurovision Song Contest 2018),1191074824800,,
Blacklite District,Worldwide Controversy,1173224257113,,
