Artist,Album,Weight,Tags,Published
Red,Until We Have Faces,843071206336844.8,"christian rock, alternative rock, alternative metal, 2011, hard rock",
My Darkest Days,My Darkest Days,838390344848714,"alternative rock, rock, albums I own, hard rock, modern rock",
The Smashing Pumpkins,Machina/The Machines of God,826599412832393.4,"albums I own, alternative rock, rock, 2000, alternative","14 Oct 2013, 20:14"
Faith No More,Album of the Year,800100988179174.6,"albums I own, rock, alternative metal, alternative, 1997","13 Apr 2009, 10:32"
PVRIS,White Noise,715990764796415.9,"alternative rock, 2014, electronic, pop rock, female vocalists",
12 Stones,Anthem For The Underdog,704008576946892,"rock, alternative rock, alternative, albums I own, post-grunge","06 Jan 2009, 22:21"
Egypt Central,Egypt Central,703897170491013.2,"alternative, alternative rock, Favorite, Nu Metal, hard rock","02 Oct 2017, 23:33"
Cold,13 Ways To Bleed On Stage,696139619047225.5,"albums I own, alternative rock, rock, alternative, favorite albums","03 Aug 2008, 11:36"
The Exies,Head For The Door,695901306001290.2,"alternative rock, The Exies, rock, post-grunge, alternative",
Muse,HAARP,694591341385507.5,"albums I own, live, alternative rock, epic, rock","28 Jul 2008, 21:10"
Thousand Foot Krutch,The End Is Where We Begin,651152002265566.2,"alternative rock, christian rock, hard rock, alternative metal, Nu Metal",
Angels & Airwaves,LOVE,608373728405400,"alternative rock, 2010, alternative, Love, favorite albums","13 Feb 2010, 04:35"
Blue October,History For Sale,603482830498962.5,"alternative rock, alternative, rock, Blue October, albums I own",
Thousand Foot Krutch,Welcome To The Masquerade,598322527931289.9,"rock, christian rock, alternative rock, albums I own, Awesome","07 Oct 2010, 06:28"
