Artist,Album,Weight,Tags,Published
Summoning,Oath Bound,4132655679.6010637,"atmospheric black metal, epic black metal, black metal, albums I own, epic metal","07 Aug 2013, 02:55"
Immortal,All Shall Fall,4068078364.7745395,"black metal, 2009, Norwegian Black Metal, metal, albums I own","24 Sep 2009, 21:32"
Mgła,With Hearts Toward None,3986542498.896455,"2012, black metal, albums I own, best of 2012, favourite albums",
Rotting Christ,Theogonia,3925920136.837195,"black metal, melodic black metal, Greek, Dark metal, metal",
Venom,Black Metal,3897052233.5542827,"black metal, speed metal, thrash metal, heavy metal, NWOBHM","23 Oct 2008, 03:00"
Immortal,At the Heart of Winter,3847921855.0281844,"black metal, Norwegian Black Metal, melodic black metal, 1999, metal","18 Jan 2013, 22:46"
Deathspell Omega,"Si Monumentum Requires, Circumspice",3837259793.1864657,"black metal, 2004, Orthodox Black Metal, Best of 2004, progressive black metal","14 Feb 2010, 18:24"
Beherit,Drawing Down the Moon,3836970484.843445,"black metal, raw black metal, Finnish Black Metal, 1993, Lo-Fi","03 Jun 2009, 20:09"
Negură Bunget,Om,3729628484.4423227,"black metal, atmospheric black metal, 2006, Progressive metal, folk metal","02 Jul 2016, 21:48"
Immortal,Battles In The North,3603068252.4792843,"black metal, Norwegian Black Metal, True Norwegian Black Metal, albums I own, norwegian","24 Dec 2012, 17:33"
Anaal Nathrakh,"Hell Is Empty, and All the Devils Are Here",3593756895.1839256,"grindcore, black metal, industrial black metal, 2007, albums I own","10 Aug 2008, 10:49"
Gorgoroth,Ad Majorem Sathanas Gloriam,3574588570.615571,"black metal, albums I own, Norwegian Black Metal, norwegian, metal","31 Jul 2010, 13:34"
Summoning,Stronghold,3431972546.850428,"atmospheric black metal, epic black metal, black metal, albums I own, 1999","07 Aug 2013, 02:56"
Inquisition,Ominous Doctrines of the Perpetual Mystical Macrocosm,3414937668.529545,"black metal, 2010, USBM, metal, albums I own","22 Nov 2010, 03:40"
Burzum,Burzum,3334362239.803841,"black metal, Norwegian Black Metal, 1992, dark ambient, True Norwegian Black Metal","19 Sep 2008, 18:14"
Marduk,Panzer Division Marduk,3285551232.0534186,"black metal, swedish black metal, swedish, albums I own, Masterpiece","17 Sep 2008, 15:06"
Summoning,Minas Morgul,3143668354.0747104,"atmospheric black metal, epic black metal, black metal, epic, 90s","07 Aug 2013, 03:00"
Marduk,Plague Angel,3104470159.752128,"black metal, albums I own, swedish, swedish black metal, metal","17 Sep 2008, 15:10"
Burzum,Fallen,3097333943.7908015,"black metal, atmospheric black metal, 2011, Norwegian Black Metal, albums I own","30 Jan 2011, 16:08"
Summoning,Dol Guldur,3096521789.511708,"atmospheric black metal, black metal, albums I own, epic black metal, epic",
Anaal Nathrakh,Passion,3060060472.270364,"black metal, grindcore, experimental, 2011, Extreme Metal",
Darkthrone,Under a Funeral Moon,2982906605.5682116,"black metal, albums I own, Norwegian Black Metal, 1993, raw black metal","27 Apr 2009, 03:25"
Summoning,Lugburz,2938887269.3230085,"black metal, albums I own, epic black metal, atmospheric black metal, Tolkien",
Venom,Welcome To Hell,2876145788.4507136,"black metal, heavy metal, thrash metal, speed metal, NWOBHM","31 Aug 2013, 18:12"
Windir,Arntor,2846606019.872539,"black metal, viking metal, folk metal, melodic black metal, 1999","30 Sep 2016, 08:00"
Enslaved,Axioma Ethica Odini,2799017395.6147904,"progressive black metal, black metal, 2010, Progressive metal, albums I own","15 Mar 2016, 13:57"
Marduk,Wormwood,2789449691.247553,"black metal, 2009, albums I own, swedish black metal, best of 2009","30 Nov 2009, 22:13"
Satyricon,Volcano,2786895448.173738,"black metal, albums I own, Black n Roll, metal, 2002","03 Nov 2008, 14:24"
Belphegor,Bondage Goat Zombie,2758436623.043433,"black metal, Blackened Death Metal, death metal, albums I own, 2008","31 Jul 2010, 01:21"
Cradle of Filth,Cruelty and the Beast,2746708340.1842837,"albums I own, black metal, Symphonic Black Metal, Gothic Metal, Extreme Gothic Metal","14 May 2011, 22:53"
Windir,Likferd,2744746846.8766637,"black metal, viking metal, 2003, folk metal, melodic black metal",
Burzum,Umskiptar,2737609437.0393405,"black metal, 2012, atmospheric black metal, Skaldic Metal, dark ambient","03 Apr 2012, 12:31"
Drudkh,Autumn Aurora,2713713778.2927957,"black metal, atmospheric black metal, 2004, atmospheric, albums I own","19 Apr 2015, 17:35"
I,Between Two Worlds,2687375180.6812406,"black metal, heavy metal, blackened heavy metal, albums I own, norwegian",
Marduk,World Funeral,2675560648.3158565,"black metal, swedish black metal, metal, swedish, albums I own","17 Sep 2008, 15:08"
Enslaved,Isa,2650405973.2938604,"black metal, progressive black metal, Progressive metal, albums I own, 2004","07 Jun 2015, 17:26"
Anaal Nathrakh,Desideratum,2635691053.5988646,"black metal, grindcore, 2014, industrial black metal, industrial metal","30 Sep 2018, 19:45"
Enslaved,Ruun,2624964347.4438963,"black metal, Progressive metal, progressive black metal, albums I own, viking metal","15 Mar 2016, 13:59"
Satyricon,Nemesis Divina,2607156438.4404674,"black metal, Norwegian Black Metal, albums I own, True Norwegian Black Metal, 1996",
Shining,V - Halmstad,2535433452.9911284,"black metal, 2007, depressive black metal, Dark metal, swedish","24 Dec 2013, 10:57"
Anaal Nathrakh,Eschaton,2512417172.322189,"black metal, grindcore, albums I own, 2006, metal","10 Aug 2008, 10:57"
Infernal War,Terrorfront,2498041572.709646,"black metal, metal, albums I own, death metal, Blackened Death Metal",
Immortal,Pure Holocaust,2472275199.975587,"black metal, True Norwegian Black Metal, Norwegian Black Metal, 1993, albums I own","24 Dec 2012, 17:32"
Mayhem,Grand Declaration of War,2465138133.572229,"black metal, experimental, Avant-garde Metal, Avant-Garde, Avant-Garde Black Metal","14 Feb 2010, 15:31"
Darkthrone,A Blaze in the Northern Sky,2456751773.8717074,"black metal, albums I own, Norwegian Black Metal, 1992, True Norwegian Black Metal","12 Dec 2008, 21:16"
Mayhem,Deathcrush,2443709014.8470383,"black metal, True Norwegian Black Metal, Norwegian Black Metal, metal, albums I own","11 Dec 2008, 06:41"
Dimmu Borgir,Stormblåst,2435232314.2670116,"black metal, Symphonic Black Metal, melodic black metal, albums I own, 1996","17 Sep 2008, 21:21"
Darkthrone,Circle The Wagons,2381149798.94575,"crust punk, black metal, 2010, Black n Roll, heavy metal","09 Feb 2010, 09:47"
Dimmu Borgir,Spiritual Black Dimensions,2365964170.5392118,"Symphonic Black Metal, black metal, albums I own, melodic black metal, Norwegian Black Metal","17 Sep 2008, 21:19"
Cradle of Filth,"Darkly, Darkly, Venus Aversa",2333849035.8482018,"Gothic Metal, symphonic metal, Extreme Metal, black metal, Symphonic Black Metal","06 Oct 2012, 22:18"
Darkthrone,Dark Thrones and Black Flags,2324271264.1892123,"black metal, Black n Roll, albums I own, 2008, crust punk","10 Jul 2010, 16:59"
Marduk,Rom 5:12,2308740693.566103,"black metal, albums I own, 2007, Masterpiece, swedish black metal","29 May 2009, 00:01"
Keep of Kalessin,Armada,2264390319.971983,"black metal, melodic black metal, albums I own, Norwegian Black Metal, 2006",
Marduk,Serpent Sermon,2262092493.0882854,"black metal, swedish black metal, best metal and hard rock albums of 2012, swedish, Orthodox Black Metal","15 Jan 2014, 00:55"
Watain,The Wild Hunt,2258508210.674157,"black metal, 2013, Orthodox Black Metal, melodic black metal, swedish black metal","28 Aug 2013, 12:52"
Satanic Warmaster,Carelian Satanist Madness,2256637021.916728,"black metal, raw black metal, Finnish Black Metal, GRIM AND FROSTBITTEN, finnish","30 Nov 2013, 18:19"
