Artist,Album,Weight,Tags,Published
Crowbar,Time Heals Nothing,37192926455280.01,"Sludge, metal, sludge metal, 1995, rock",
Old Man Gloom,Christmas,37028813546272.195,"Sludge, metal, hardcore, ambient, 2004","08 Jan 2013, 19:17"
Eyehategod,Confederacy Of Ruined Lives,34574974598220,"Sludge, sludge metal, 2000, metal, doom metal",
Crowbar,Sonic Excess in Its Purest Form,33027446945745.453,"Sludge, sludge metal, 2001, metal, USA",
Cult of Luna,A Dawn to Fear,28460942709375,"2019, Sludge, post-rock, Post-Metal, Atmospheric Sludge","21 Sep 2019, 17:24"
Celeste,Morte(s) Nee(s),28403649190035.92,"black metal, 2010, Sludge, post-hardcore, sludge metal","31 Mar 2010, 19:53"
Cult of Luna,Cygnus (Remix),26526627192000,,
Kylesa,Kylesa,25704502356330,"sludge metal, Sludge, 2002, hardcore, Crust",
Omega Massif,Geisterstadt,25652168703383.336,"instrumental, Post-Metal, 2007, Sludge, albums I own",
Rwake,Voices of Omens,24933386293111.113,"doom metal, Sludge, 2007, sludge metal, metal",
Black Tusk,Taste The Sin,24846663812460,"Sludge, 2010, metal, albums I own, USA",
Melvins,Lysol,24285201139466.664,"Sludge, 1992, drone, doom metal, stoner metal",
Minsk,With Echoes In The Movement of Stone,22611551124181.25,"2009, doom metal, Post-Metal, Sludge, metal",
Bongripper,Miserable,21565826040200,"Sludge, Doom, drone doom, drone metal, heavy as fuck",
Crowbar,Broken Glass,21424541841114,"Sludge, sludge metal, 1996, metal, rock",
Weedeater,...And Justice For Y'all,21135152158400,"Sludge, stoner doom, stoner metal, sludge metal, metal",
Crowbar,Lifesblood for the Downtrodden,20814094137917.35,"Sludge, sludge metal, metal, doom metal, Best of 2005",
Isis,Sawblade,17832869565600,"Sludge, Post-Metal, metal, hardcore, good",
Celeste,Misanthrope(s),17201369474177.78,"black metal, Sludge, 2009, post-hardcore, hardcore",
Torche,Torche,17173580960190.348,"Stoner Rock, doom metal, Sludge, Progressive, 2005",
Isis,Mosquito Control,17081201175750,"Sludge, hardcore, 1998, Post-Metal, metal",
Mouth of the Architect,Time & Withering,17006552393512.5,"Sludge, doom metal, 2005, post metal, post-rock",
Melvins,Stag,15954755707260.133,"1996, Grunge, Stoner Rock, Sludge, sludge metal",
Blindead,Affliction XXIX II MXMVI,15773933832070.406,"albums I own, 2010, experimental, Sludge, FUCKING AWESOME",
Neurosis,Sovereign,15329465074000,"2000, Sludge, metal, Post-Metal, hardcore",
Baroness,Borderlines,14572503633600,,
Old Man Gloom,No,14502573793883.852,"2012, Sludge, great, sludge metal, atmospheric sludge metal","08 Jan 2013, 19:19"
Tombs,Winter Hours,14068375921710,"Sludge, metal, 2009, black metal, Progressive metal",
Mouth of the Architect,111,13946672093511.111,"metal, post-rock, Sludge, wishlist, 2006","28 Jun 2010, 19:31"
Zozobra,Harmonic Tremors,13885613868336.002,"Sludge, metal, 2007, Post-Metal, Progressive metal",
Cult of Luna,Vertikal I & II,13722773666188.775,,
Dystopia,Human = Garbage,13361391365208.332,"Crust, sludge metal, 1994, punk, albums I own","13 May 2019, 03:19"
Torche,Restarter (Deluxe Version),13290685525457.639,,
Melvins,Ozma,13195804944742.875,"Grunge, 1989, Sludge, metal, 80s",
Baroness,First,12658131052875,"Progressive metal, Progressive rock, 2004, sludge metal, albums I own","03 Feb 2012, 23:54"
Torche,Harmonicraft,12598054054280.236,"2012, stoner metal, sludge metal, Sludge, fun",
Cult of Luna,The Silent Man,12434503208400,,
Buried Inside,Spoils of Failure,12341543013324.219,"2009, sludge metal, metalcore, Sludge, post-hardcore",
Lento,Earthen,12214627875887.756,"Sludge, drone, metal, post-rock, doom metal",
Old Man Gloom,Seminar III: Zozobra,11871097939250,"Sludge, ambient, Doom, 2001, metal",
Neurosis,Fires Within Fires,11856633911640,"doom metal, 2016, Progressive metal, sludge metal, Post-Metal",
Kylesa,Ultraviolet,11398263601930.578,"2013, sludge metal, metal, Progressive metal, Stoner Rock",
Inter Arma,Sky Burial,11341565017200,"2013, sludge metal, Sludge, blackened sludge, metal",
Black Cobra,Bestial,11017406907000,"Sludge, sludge metal, doom metal, metal, albums I own",
Neurosis,Honor Found in Decay,11010357710008.162,"2012, Post-Metal, doom metal, atmospheric, atmospheric sludge metal","10 Nov 2012, 22:52"
Kylesa,Exhausting Fire,10108519156777.686,"sludge metal, 2015, Sludge, 2010s, south carolina",
Cult Leader,Lightless Walk,9961051314876.033,"grindcore, Sludge, mathcore, progressive crust",
Iron Monkey,Iron Monkey,9582323492408.332,"Sludge, sludge metal, doom metal, 1997, sludge-stoner",
Celeste,Nihiliste(s),9503579316577.5,"post-hardcore, Sludge, black metal, 2008, screamo",
Melvins,Hostile Ambient Takeover,9425729975539.5,"Stoner Rock, 2002, metal, rock, Sludge",
