Artist,Album,Weight,Tags,Published
Lower Than Atlantis,Had Enough,5112664944000,,
Title Fight,Title Fight,4736617578000,,"16 Jul 2012, 19:16"
Being As An Ocean,Dissolve,4727594534400,,
Trophy Eyes,Hurt,4642047648000,,
Gnarwolves,CRU,4599185449650,"noise, punk, hardcore, indie rock, melodic hardcore",
Trophy Eyes,Figure Eight,4042591200000,,
Trophy Eyes,You Can Count On Me,3975484032000,,
Heart in Hand,A Beautiful White,3936805841500,"melodic hardcore, not post hardcore you fucking emo cunts",
Pense,Além daquilo que te cega,3856874688083.9995,"hardcore, melodic hardcore, brazil, brasil, brazilian music",
Atlas Losing Grip,State of Unrest,3777305793461.5386,"punk rock, melodic hardcore, skate punk",
Shook Ones,the Unquotable A.M.H,3737135679153.7188,,
Title Fight,Chlorine,3578765819200,,
Belvedere,Angels Live in My Town,3525250170579.8813,,
Being As An Ocean,The People Who Share My Name,3478389910800,,
Capsize,I've Been Tearing Myself Apart,3446390293350,"hardcore, emo, melodic hardcore, punk, post-hardcore",
Counterparts,Monument,3346771123200,,
Counterparts,Wings of Nightmares,3215541542400,,
Departures,Teenage Haze,3179582633162.963,"melodic hardcore, hardcore, 2012",
Menores Atos,Lapso,3108745067691.6665,albuns de 2018 que ouvi,"13 Jun 2018, 14:19"
Lower Than Atlantis,Work For It,3022708392000,,
Counterparts,Purer Form of Pain,2960215950000,,
Dear Seattle,Dear Seattle,2913550934775,,
