Artist,Album,Weight,Tags,Published
Raein,Ogni Nuovo Inizio,356659195.82450455,"2009, beautiful, screamo, fucking brilliant","02 Mar 2011, 16:41"
The Saddest Landscape,You Will Not Survive,355793764.568773,"post-hardcore, screamo",
Hot Cross,Fair Trades and Farewells,354002516.9024955,"math rock, experimental, 2004, favorite albums, screamo",
United Nations,The Next Four Years,329977517.391598,"2014: albums, grindcore, screamo, 2014, emoviolence",
The Saddest Landscape,All Is Apologized For. All Is Forgiven,329294648.89287853,"emo, screamo, post-hardcore, real screamo, emo violence",
Shinigami,occam's razor,314420367.2219721,"indie, alternative, emo, screamo, emo rap",
The Saddest Landscape,Lift Your Burdens High for This Is Where We Cross,307872790.98190933,"screamo, real screamo, emo, post-hardcore, powerviolence",
Underoath,Erase Me,306459560.6155675,"post-hardcore, 2018, alternative rock, christian, emocore","19 Nov 2018, 14:39"
Состояние Птиц,11,278084149.8215197,"hardcore, violin, screamo, Post-Metal",
Envy,Abyssal,267867142.6808805,"screamo, 2007, post hardcore, albums I own, post-rock",
Envy,Compiled Fragments 1997-2003,259590250.47196633,"screamo, emo, 2005, post hardcore, Temporary Residence Limited",
Envy,Atheistʼs Cornea,250326973.43808454,"emo, post-rock, screamo, post-hardcore",
Envy,Breathing and Dying in This Place,246800025.91512793,"hardcore, screamo, eldritch angles",
Escapado,Initiale Vinyl,246699189.06917167,"screamo, post rock, post hardcore",
Funeral Diner,Three Sides Dead,219736265.278722,"emo, screamo, melodic hardcore, emocore",
Pianos Become the Teeth,Saltwater,208864181.55929035,"post-hardcore, screamo",
The Saddest Landscape,The Sound of the Spectacle,208730990.51008305,"punk, emo, screamo","27 Nov 2009, 17:36"
Old Gray,Demo,203899021.1431001,"screamo, real screamo, Twinkle daddies",
