Artist,Album,Weight,Tags,Published
Ozzy Osbourne,Black Rain,3131192086.836497,"heavy metal, hard rock, albums I own, metal, 2007","24 Sep 2008, 23:10"
Black Label Society,Order Of The Black,3117931680.377556,"2010, Southern metal, heavy metal, brewtal, albums I own",
Black Tide,Light From Above,3090376463.969016,"heavy metal, thrash metal, hard rock, albums I own, rock",
Nocny Kochanek,Zdrajcy Metalu,3009616914.810435,"heavy metal, metal, polish, Power metal, speed metal",
Black Sabbath,Paranoid (2009 Remastered Version),2976790721.1211433,"heavy metal, 1970, classic rock, metal, rock",
Mercyful Fate,Don't Break the Oath,2893690042.311412,"heavy metal, black metal, albums I own, 1984, Progressive metal","08 Oct 2008, 09:46"
Motörhead,Iron Fist,2882180560.3492537,"heavy metal, hard rock, albums I own, 1982, speed metal",
Black Sabbath,Vol.4,2868308705.2220554,"heavy metal, 70s, albums I own, hard rock, 1972","08 Feb 2010, 04:27"
King Diamond,Abigail,2862379040.6667237,"heavy metal, concept album, albums I own, Progressive metal, 1987","14 Feb 2009, 18:45"
Black Sabbath,Dehumanizer,2824490815.3144393,"heavy metal, albums I own, 1992, metal, hard rock","28 Mar 2009, 00:59"
Motörhead,Kiss of Death,2773595194.020571,"heavy metal, hard rock, albums I own, rock n roll, metal","06 Jan 2014, 06:32"
Black Sabbath,Mob Rules,2738185758.5644293,"heavy metal, hard rock, 1981, albums I own, metal","31 Jan 2010, 10:20"
Motörhead,Bomber,2724608643.4906335,"heavy metal, albums I own, hard rock, metal, 1979","21 Jul 2019, 15:44"
Manowar,Fighting the World,2708978245.838139,"heavy metal, albums I own, Power metal, metal, 1987",
Hunter,Requiem,2707714507.289152,"heavy metal, Soul Metal, metal, thrash metal, polish",
Judas Priest,Sad Wings of Destiny,2608644716.488512,"heavy metal, hard rock, 1976, albums I own, metal","24 Apr 2010, 19:37"
Motörhead,Motörizer,2583570540.0535707,"heavy metal, hard rock, rock, rock n roll, rock'n'roll","23 Aug 2008, 16:59"
Accept,Blood of the Nations,2566639232.128071,"heavy metal, 2010, albums I own, Power metal, german heavy metal",
Motörhead,Aftershock,2504133281.396052,"heavy metal, hard rock, 2013, Rock 'n' Roll, metal","15 Oct 2013, 05:21"
Motörhead,1916,2415241921.7458353,"heavy metal, albums I own, hard rock, metal, 1991",
Judas Priest,Redeemer of Souls,2346794742.7278857,"heavy metal, 2014, metal, albums I own, hard rock","15 Mar 2018, 04:37"
Iron Maiden,Rock in Rio,2317418296.293133,"albums I own, heavy metal, the best live album of all times, live, favourite live albums","19 Jul 2009, 13:48"
Ozzy Osbourne,Ozzmosis,2290054607.81793,"heavy metal, albums I own, Ozzy Osbourne, hard rock, metal","24 Sep 2008, 23:04"
Ария,Генератор зла,2280169501.3446064,"heavy metal, albums I own, 1997, favorite albums, 1998",
Ария,Химера,2272164324.657763,"heavy metal, albums I own, 2001, Power metal, russian rock",
Mercyful Fate,Melissa,2217443303.12082,"heavy metal, black metal, 1983, metal, albums I own","26 May 2010, 05:22"
Accept,Balls to the Wall,2184795282.960577,"heavy metal, hard rock, 1983, metal, albums I own",
W.A.S.P.,W.A.S.P.,2108989048.50978,"heavy metal, hard rock, metal, 1984, 80s","09 May 2010, 15:32"
Ozzy Osbourne,The Essential Ozzy Osbourne,2103016331.5595205,"heavy metal, albums I own, classic rock, hard rock, Ozzy Osbourne",
Motörhead,The World Is Yours,2095526088.5480728,"heavy metal, metal, albums I own, rock, hard rock","02 Nov 2018, 12:38"
Manilla Road,Crystal Logic,2076019767.689911,"heavy metal, epic metal, 80s, 1980s, 1983",
Iron Maiden,A Real Dead One,2044257659.6300166,"heavy metal, albums I own, metal, live, Iron Maiden","29 Jan 2010, 13:41"
Dio,The Last In Line,2038841189.6507115,"heavy metal, albums I own, 1984, metal, hard rock","04 Dec 2008, 22:46"
W.A.S.P.,The Crimson Idol,2033928678.2002401,"heavy metal, 1992, albums I own, concept album, hard rock","01 Mar 2011, 11:54"
3 Inches of Blood,Fire Up The Blades,2012046052.1827726,"heavy metal, Power metal, metal, thrash metal, 2007",
Nocny Kochanek,Hewi Metal,2006269087.5642142,"heavy metal, metal, 2015",
Black Sabbath,Vol. 4,1998630695.0902305,"heavy metal, hard rock, 1972, albums I own, 70s","28 Mar 2010, 23:02"
Ария,Армагеддон,1994628930.1256597,"heavy metal, Power metal, 2006, albums I own, favorite albums",
Black Sabbath,Technical Ecstasy,1980909717.1289876,"heavy metal, hard rock, 1976, albums I own, classic rock","01 Sep 2011, 01:24"
