Artist,Album,Weight,Tags,Published
Korn,The Path of Totality (Special Edition),252822056064071,"dubstep, Nu Metal, noisia, metal, rock","31 May 2014, 09:18"
Nonpoint,Development,234650783251038.9,"heavy metal, metal, alternative metal, Nu Metal, rock","09 Dec 2012, 05:16"
Nonpoint,Statement,224631145044460,"metal, albums I own, rapcore, Nu Metal, Nonpoint","09 Dec 2012, 05:18"
Drowning Pool,Drowning Pool,224095567393430.5,"hard rock, alternative metal, Nu Metal, heavy metal, 2010","28 Nov 2008, 18:12"
Limp Bizkit,The Unquestionable Truth (Part 1),209250561203410.2,"Nu Metal, albums I own, metal, rapcore, alternative metal","23 Jul 2013, 22:03"
Adema,Kill the Headlights,200128898890375,"Nu Metal, alternative rock, alternative metal, Nu-metal, 2007",
Snot,Get Some,194022649211225.6,"funk metal, hardcore, Nu Metal, punk, 1997",
Ill Niño,Enigma,185266721837822.5,"Nu Metal, alternative metal, 2008, Nu-metal, metal",
Limp Bizkit,Ready To Go,182567562138300,"rapcore, rap metal, metal, Nu Metal, Awesome",
Coal Chamber,Best Of,161760960450000,"alternative metal, metal, albums I own, Nu Metal, pain",
Slipknot,Slipknot (10th Anniversary Edition),160996231956040.78,"Nu Metal, get this, purity, Slipknot, snap","05 May 2014, 04:57"
Coal Chamber,Dark Days,153779449473000,"Nu Metal, albums I own, metal, Nu-metal, Coal Chamber",
Taproot,Blue-Sky Research,146552288732338.44,"alternative, albums I own, alternative metal, Nu Metal, alternative rock","10 Jun 2013, 23:07"
Adema,Planets,145458724594242.88,"Nu Metal, rock, alternative rock, albums I own, hard rock",
Deftones,Back to School (Mini Maggit),143870433438150,"Nu Metal, alternative rock, alternative metal, punk, albums I own",
Nonpoint,To the Pain,137818953801041.33,"metal, Nu Metal, alternative metal, rock, hard rock",
Otep,House of Secrets,132337401246365.97,"metal, metalcore, Female fronted metal, albums I own, Nu Metal",
P.O.D.,Satellite (U.S. Version Wea Distribution),130812217436933.33,,
P.O.D.,When Angels And Serpents Dance,127013305959000,"Nu Metal, alternative, rapcore, rock, jesus christ",
Mudvayne,The Beginning of All Things to End,120579030320318.16,"metal, alternative metal, albums I own, Nu Metal, rock",
P.O.D.,Murdered Love,116078801599363.64,"Nu Metal, alternative metal, 2012, rapcore, alternative rock",
