Artist,Album,Weight,Tags,Published
Josh Ritter,The Animal Years,415799332091962.8,"singer-songwriter, favourite albums, folk, albums I own, best of 2006",
Josh Ritter,The Historical Conquests Of Josh Ritter,359395890131571.44,"folk, singer-songwriter, Alt-country, americana, seen live",
Damien Rice,I Don't Want To Change You,353107358834725,,
Paul Simon,The Essential Paul Simon,341546183508070.1,"folk, pop, singer-songwriter, Love, beautiful",
Gavin DeGraw,Sweeter,332335242094495.44,"2011, pop, pop rock, 10s, alternative","12 Apr 2012, 13:37"
John Mayer,The Village Sessions,331803352735808.3,"Adult Alternative, john mayer, indie, folk, singer-songwriter",
Rufus Wainwright,Want Two,328015648733080,"albums I own, indie, 1001 Albums You Must Hear Before You Die, singer-songwriter, 2004","23 Apr 2009, 17:04"
Ryan Adams,Ashes & Fire,324179650184900.9,"americana, Alt-country, 2011, Ryan Adams, indie",
Jason Mraz,Sampler 001,323599018077000,,
Julien Baker,Sprained Ankle,321618584297714.8,"2015, folk, singer-songwriter, acoustic, slowcore","14 Jan 2016, 12:51"
Gary Jules,Trading Snakeoil For Wolftickets,316704019736547.3,"albums I own, Soundtrack, sad, folk rock, classic rock",
Glen Hansard,Music from the Motion Picture Once,312552196692730.2,"acoustic, Soundtrack, singer-songwriter, albums I own, folk",
William Fitzsimmons,Goodnight,299843595623724.9,"folk, acoustic, beautiful, indie, singer-songwriter",
Leonard Cohen,Various Positions,282936878863427.56,"1984, 80s, leonard cohen, singer-songwriter, rock","30 Sep 2012, 17:28"
Sondre Lerche,Phantom Punch,258776866112688,"albums I own, norwegian, best of 2007, indie pop, indie rock",
Jackson Browne,Late For The Sky,247207279891306.72,"1974, singer-songwriter, soft rock, 70s, rock",
Amos Lee,Mission Bell,240165959474122.47,"singer-songwriter, amos lee, acoustic, male vocalist, soul",
Howie Day,Australia,233558406900468.03,"acoustic, singer-songwriter, Acoustic Rock, indie, pop","12 Dec 2016, 03:38"
Bill Callahan,Sometimes I Wish We Were an Eagle,223194634682588,"2009, best of 2009, essential, indie, rock",
Dermot Kennedy,Power Over Me,220410342598222.22,,
John Mayer,Any Given Thursday,219144039222986.9,"albums I own, soft rock, acoustic, live, john mayer",
Ben Harper,Burn To Shine,217313523858541.66,"rock, albums I own, folk, blues, soul",
