Artist,Album,Weight,Tags,Published
Dead by April,Dead by April deluxe,275631846868.5772,"metalcore, Melodic Death Metal",
Miss May I,Apologies Are For The Weak,270855780450.18964,"metalcore, metal, deathcore, post-hardcore, hardcore",
All That Remains,Overcome,270638639255.8014,"metalcore, metal, 2008, Melodic Death Metal, melodic metalcore",
Killswitch Engage,Disarm The Descent,264616884860.5405,"metalcore, 2013, melodic metalcore, hardcore, Melodic Death Metal",
The Ghost Inside,Returners,260598692887.33777,"metalcore, hardcore, melodic hardcore, metal, albums I own",
Atreyu,Lead Sails Paper Anchor,258573725389.4338,"metalcore, hard rock, albums I own, rock, metal","08 May 2009, 18:54"
Trivium,The Crusade,257471481980.90796,"thrash metal, metalcore, albums I own, metal, heavy metal","30 Jul 2010, 22:58"
The Devil Wears Prada,Plagues,250767853572.7424,"metalcore, hardcore, screamo, Christian Metalcore, albums I own","02 Jun 2013, 20:33"
Back Alley Pep Rally,Black Album,247092655603.30582,,
The Devil Wears Prada,Dead Throne,240675915285.02216,"metalcore, metal, 2011, post-hardcore, hardcore","27 Jul 2011, 04:13"
Protest the Hero,Kezia,235433789338.07755,"mathcore, Progressive Metalcore, Progressive metal, albums I own, metalcore","15 Jun 2011, 13:11"
Avenged Sevenfold,Sounding the Seventh Trumpet,231079429833.63336,"metalcore, metal, hardcore, 2001, hard rock","08 Jan 2012, 09:25"
As I Lay Dying,Frail Words Collapse,227586656348.79465,"metalcore, metal, albums I own, hardcore, Melodic Death Metal","30 Jul 2010, 22:49"
Dead by April,Dead by April,222196546791.66895,"metalcore, Pop Metal, modern metal, metal, rock",
The Agonist,Lullabies For The Dormant Mind,218595712844.2994,"metalcore, Melodic Death Metal, Female fronted metal, female vocalists, 2009","24 Sep 2018, 04:31"
Misery Signals,Controller,208632506695.26666,"metalcore, albums I own, metal, Progressive metal, 2008",
Breakdown of Sanity,MIRRORS,207195540688.81775,"metalcore, hardcore, moshcore, metal, 2011",
Northlane,Singularity,204493344974.91464,"metalcore, 2013, Progressive Metalcore, DJENT, Progressive metal","16 Mar 2013, 02:07"
Killswitch Engage,Killswitch Engage [Bonus Tracks],200928002113.20755,albums I own,
Frontside,Teoria Konspiracji,199947966128.26883,"metalcore, hardcore, albums I own, deathcore, favourite albums",
Atreyu,The Curse,194692703938.349,"metalcore, hardcore, albums I own, metal, atreyu","25 Jun 2013, 07:19"
36 Crazyfists,Rest Inside The Flames,193327863181.9128,"metalcore, Nu Metal, metal, post-hardcore, 2006",
Times of Grace,The Hymn of a Broken Man,185589875497.6387,"metalcore, 2011, Melodic Death Metal, melodic metalcore, metal",
Five Finger Death Punch,War Is the Answer,184558010172.3819,"groove metal, alternative metal, 2009, heavy metal, metalcore","24 Jun 2010, 13:15"
As I Lay Dying,Awakened,183472580882.59125,"metalcore, melodic metalcore, 2012, metal, hardcore","29 Sep 2012, 08:32"
Five Finger Death Punch,The Wrong Side Of Heaven And The Righteous Side Of Hell Volume 1,183107410248.87842,agvisto 2013,
Lamb of God,As the Palaces Burn,181452640524.13394,"albums I own, groove metal, metalcore, thrash metal, metal",
Callejon,Zombieactionhauptquartier,176262883747.82318,"metalcore, screamo, metal, german, hardcore",
August Burns Red,Thrill Seeker,171759683083.27954,"metalcore, hardcore, metal, christian, christian metal","29 Jun 2013, 20:00"
From Autumn To Ashes,The Fiction We Live,165905392474.38464,"metalcore, hardcore, albums I own, post-hardcore, emocore",
For the Fallen Dreams,Relentless,165313145657.0738,"melodic hardcore, metalcore, hardcore, metal, 2009",
Atreyu,Congregation of the Damned,158020152488.44153,"metalcore, melodic metalcore, 2009, metal, hardcore","27 Oct 2009, 19:54"
Breakdown of Sanity,Perception,157701204671.84055,"metalcore, 2013, moshable metalcore, hardcore, moshcore",
Emmure,Goodbye To The Gallows,157648285112.9722,"metalcore, deathcore, hardcore, 2007, metal",
Trivium,Vengeance Falls,157122519033.241,"metalcore, 2013, thrash metal, heavy metal, metal","10 Oct 2013, 20:22"
Lamb of God,Wrath,156941394957.35184,"groove metal, albums I own, 2009, metalcore, metal","27 Oct 2009, 10:07"
Trivium,Ember To Inferno,152214632006.66626,"metalcore, thrash metal, metal, albums I own, Melodic Death Metal","18 Aug 2010, 13:25"
Atreyu,Long Live,151742244119.56903,"metalcore, Favorite, 2015, Guitar Solo, rocked reviews","17 Oct 2020, 19:19"
Parkway Drive,The DVD,151620513015.87302,,
Northlane,Discoveries,150704723975.0301,"metalcore, Progressive Metalcore, DJENT, 2011, hardcore",
Parkway Drive,Ire,150440252980.65594,"metalcore, 2015, australian, heavy metal, metal","27 Feb 2020, 01:08"
Heaven Shall Burn,Antigone,147956414847.25095,"metalcore, Melodic Death Metal, hardcore, albums I own, death metal",
Callejon,Videodrom,145195548408.02133,"metalcore, metal, hardcore, emo, screamo",
I Killed the Prom Queen,Music For The Recently Deceased,144758803755.56992,"metalcore, deathcore, 2006, metal, hardcore","28 Nov 2008, 22:49"
Heaven Shall Burn,Deaf To Our Prayers,141724195516.94177,"metalcore, Melodic Death Metal, deathcore, albums I own, death metal",
August Burns Red,Rescue & Restore,141718702548.85815,"metalcore, 2013, albums I own, amazing, metal","15 May 2013, 13:07"
Chimaira,Chimaira,140093842211.56607,"metalcore, albums I own, groove metal, metal, 2005",
Emmure,Speaker of the Dead,139351984300.0675,"metalcore, moshcore, hardcore, 2011, deathcore",
Avenged Sevenfold,Diamonds in the Rough,139192479309.22577,"heavy metal, metalcore, 2008, hard rock, live in LBC","14 Feb 2020, 02:16"
Bury Tomorrow,The Union of Crowns,139116734628.44147,"metalcore, melodic metalcore, hardcore, metal, british",
After the Burial,Rareform,138938052861.79468,"metalcore, deathcore, DJENT, Progressive metal, Progressive Metalcore",
Frontside,Absolutus,137337579703.27754,"metalcore, hardcore, albums I own, 2000s, deathcore",
All That Remains,This Darkened Heart,137178191342.36014,"metalcore, Melodic Death Metal, metal, hardcore, death metal",
The Devil Wears Prada,Zombie EP,134030369576.71194,"metalcore, 2010, hardcore, screamo, albums I own","07 Aug 2010, 13:25"
For the Fallen Dreams,Back Burner,133737453480.35715,"metalcore, melodic hardcore, hardcore, melodic metalcore, post-hardcore",
