Artist,Album,Weight,Tags,Published
Cephalic Carnage,Conforming to Abnormality,6717152693.861636,"grindcore, Brutal Death Metal, metal, USA, 1998",
Lock Up,Necropolis Transparent,6664987379.2429285,"grindcore, death metal, deathgrind, 2011, metal",
Fuck the Facts,Disgorge Mexico,6444011371.903319,"grindcore, Grind, metalcore, 2008, Canadian",
Napalm Death,The Code Is Red... Long Live The Code,6376435190.909678,"grindcore, albums I own, death metal, metal, favorite albums",
The Berzerker,The Berzerker,6291194175.383264,"Industrial Death Metal, cybergrind, death metal, Brutal Death Metal, grindcore",
See You Next Tuesday,Parasite,6245469084.982297,"mathcore, grindcore, deathcore, metal, albums I own",
Brutal Truth,Need to Control,6186746594.608783,"grindcore, death metal, 1994, metal, Grind core",
Cock and Ball Torture,A Cacophonons Collection,6109551792.0997925,,
Graf Orlock,Destination Time: Tomorrow,6088226549.894977,2007,
Assück,"Anticapital + Blindspot + 3""",6041199309.11063,"metal, grindcore, Crust, death metal, vinyl",
Insect Warfare,World Extermination LP,5866909440.860215,,
Magrudergrind,self titled,5809621789.356985,,
Gridlink,Amber Gray,5712370633.049728,"grindcore, 2008, FUCKING AWESOME",
Excrementory Grindfuckers,Bitte Nicht Vor Den Gaesten (Do Not Ask Before The Guest),5664082884.362681,,
Agoraphobic Nosebleed,Frozen Corpse Stuffed With Dop,5576560106.290672,,
Japanische Kampfhörspiele,Das große Verbrauchen,5571920666.666667,,
Napalm Death,Scum (1994 Reissue),5560951854.351687,,
Excrementory Grindfuckers,Bitte Nicht Vor Den Gaesten!,5509641756.52174,,
Cattle Decapitation,Humanure,5469218703.764808,"death metal, grindcore, goregrind, Brutal Death Metal, deathgrind","01 Jul 2017, 07:15"
